거래소코드,label,pred,proba1,회사명,회계년도
039290,0.0,0,0.0151093975,인포뱅크(주),2013/12
039530,0.0,0,0.014652732,(주)씨앤케이인터내셔널,2013/12
039560,0.0,0,0.030700218,(주)다산네트웍스,2014/12
039740,1.0,1,0.9601441,한국정보공학(주),2012/12
039790,0.0,0,0.055271424,(주)위노바,2012/12
039840,0.0,0,0.054561112,(주)디오,2013/12
039850,0.0,0,0.028699353,(주)태창파로스,2012/12
039860,0.0,0,0.062031932,(주)나노엔텍,2012/12
039980,0.0,0,0.07052854,(주)리노스,2019/12
040160,1.0,1,0.9182259,(주)누리플렉스,2012/12
040300,0.0,0,0.03887833,(주)와이티엔,2014/12
040350,0.0,0,0.12674405,(주)큐로컴,2012/12
040610,0.0,0,0.032073997,(주)에스지엔지,2018/12
040670,0.0,0,0.0061059166,(주)와이즈파워,2012/12
041520,1.0,1,0.96548194,(주)이라이콤,2017/12
041590,0.0,0,0.021164156,(주)플래스크,2015/12
041910,0.0,0,0.021779815,(주)에스텍파마,2014/12
041960,0.0,0,0.0017269669,(주)코미팜,2012/12
042040,0.0,0,0.018007169,(주)케이피엠테크,2012/12
042600,1.0,1,0.9548744,(주)새로닉스,2017/12
042660,0.0,0,0.066888504,한화오션(주),2012/12
042670,1.0,1,0.927442,에이치디현대인프라코어(주),2012/12
042940,0.0,0,0.0029988948,(주)상지카일룸,2012/12
043090,0.0,0,0.07176641,(주)엑서지21,2014/12
043100,0.0,0,0.015428088,(주)솔고바이오메디칼,2012/12
043200,0.0,0,0.01806237,(주)파루,2012/12
043220,0.0,0,0.026605792,(주)티에스넥스젠,2012/12
043260,0.0,0,0.054467734,성호전자(주),2012/12
043290,1.0,1,0.86654305,케이맥(주),2012/12
043340,1.0,1,0.937871,(주)에쎈테크,2012/12
043360,0.0,0,0.037182797,(주)디지아이,2012/12
043580,0.0,0,0.024420913,(주)에임하이글로벌,2014/12
043590,0.0,0,0.022857111,웰킵스하이텍(주),2013/12
043610,1.0,1,0.8824279,(주)지니뮤직,2013/12
043650,0.0,0,0.03430524,(주)국순당,2015/12
043710,0.0,0,0.007110523,(주)서울리거,2013/12
043910,0.0,0,0.04365579,(주)자연과환경,2012/12
044180,0.0,0,0.008188057,KD(주),2013/12
044340,0.0,0,0.02152877,(주)위닉스,2015/12
044380,0.0,0,0.13572043,(주)주연테크,2012/12
044480,0.0,0,0.038987163,(주)블레이드엔터테인먼트,2014/12
044490,1.0,1,0.9620864,(주)태웅,2013/12
044780,1.0,1,0.8958284,(주)에이치케이,2015/12
044820,0.0,0,0.0193421,코스맥스비티아이(주),2019/12
045300,0.0,0,0.010428091,성우테크론(주),2012/12
045340,0.0,0,0.020220267,(주)토탈소프트뱅크,2012/12
045890,1.0,1,0.844602,(주)금빛,2012/12
045970,0.0,0,0.043962017,(주)코아시아,2012/12
046070,0.0,0,0.038700115,(주)코다코,2017/12
046110,1.0,1,0.97139525,한일네트웍스(주),2014/12
046120,0.0,0,0.035885043,(주)오르비텍,2013/12
046210,0.0,0,0.00062789326,에이치엘비파나진(주),2012/12
046310,0.0,0,0.017464858,(주)백금티앤에이,2013/12
046400,1.0,1,0.8629329,디브이에스코리아(주),2012/12
046890,1.0,1,0.93860966,서울반도체(주),2014/12
046940,1.0,1,0.9514189,우원개발(주),2013/12
046970,0.0,0,0.03845011,(주)우리로,2013/12
047040,1.0,1,0.9732228,(주)대우건설,2013/12
047080,0.0,0,0.06882656,(주)한빛소프트,2015/12
047310,1.0,1,0.9594467,(주)파워로직스,2013/12
047400,1.0,1,0.98309904,유니온머티리얼(주),2018/12
047440,0.0,0,0.028636297,레이젠(주),2012/12
047560,0.0,0,0.054467767,(주)이스트소프트,2016/12
047770,0.0,0,0.015665973,(주)코데즈컴바인,2012/12
047810,1.0,1,0.97070867,한국항공우주산업(주),2017/12
047820,0.0,0,0.05293625,(주)초록뱀미디어,2017/12
047920,0.0,0,0.006394086,에이치엘비제약(주),2016/12
048410,0.0,0,0.007895349,현대바이오사이언스(주),2012/12
048470,1.0,1,0.98372793,(주)대동스틸,2012/12
048530,0.0,0,0.01773129,(주)인트론바이오테크놀로지,2012/12
048770,1.0,1,0.9090768,(주)티피씨메카트로닉스,2016/12
048830,1.0,1,0.86324036,(주)엔피케이,2015/12
048870,0.0,0,0.034745097,(주)시너지이노베이션,2012/12
048910,1.0,1,0.93520474,대원미디어(주),2013/12
049070,1.0,1,0.9242869,인탑스(주),2014/12
049080,0.0,0,0.018539965,(주)기가레인,2015/12
049120,0.0,0,0.06292272,(주)파인디앤씨,2012/12
049180,0.0,0,0.02251699,(주)셀루메드,2013/12
049470,1.0,1,0.9191305,에스지에이(주),2012/12
049480,1.0,1,0.9640015,(주)오픈베이스,2018/12
049550,0.0,0,0.0468359,(주)잉크테크,2013/12
049630,0.0,0,0.07739518,재영솔루텍(주),2012/12
049800,0.0,0,0.042301577,(주)우진플라임,2014/12
049830,1.0,1,0.95428425,(주)승일,2019/12
049950,0.0,0,0.033926263,(주)미래컴퍼니,2013/12
050090,0.0,0,0.0737224,(주)비케이홀딩스,2012/12
050110,1.0,1,0.9350761,(주)캠시스,2016/12
050120,1.0,1,0.82865083,(주)ES큐브,2013/12
050320,0.0,0,0.103646114,에스에이치엔엘(주),2012/12
050760,0.0,0,0.066861756,(주)에스폴리텍,2014/12
050890,1.0,1,0.9020832,(주)쏠리드,2016/12
051160,0.0,0,0.09422347,(주)지어소프트,2012/12
051170,0.0,0,0.038079396,(주)썬코어,2012/12
051310,0.0,0,0.028791094,(주)포스코플랜텍,2012/12
051370,0.0,0,0.11587194,(주)인터플렉스,2013/12
051380,1.0,1,0.9177678,(주)피씨디렉트,2013/12
051630,0.0,0,0.045688156,진양화학(주),2017/12
051780,0.0,0,0.04835905,(주)큐로홀딩스,2012/12
051980,0.0,0,0.017987315,(주)중앙첨단소재,2013/12
052020,0.0,0,0.05477291,(주)에스티큐브,2012/12
052190,0.0,0,0.0049761226,(주)세영디앤씨,2015/12
052270,0.0,0,0.047548123,(주)우전,2014/12
052290,0.0,0,0.011353683,(주)트레이스,2012/12
052300,1.0,1,0.88567436,(주)씨티프라퍼티,2012/12
052400,0.0,0,0.016008455,코나아이(주),2016/12
052420,0.0,0,0.017876519,오성첨단소재(주),2012/12
052460,1.0,1,0.9642967,아이크래프트(주),2019/12
052710,1.0,1,0.95214736,(주)아모텍,2014/12
052860,0.0,0,0.020115955,(주)아이앤씨테크놀로지,2012/12
052900,0.0,0,0.0158037,(주)케이엑스하이텍,2012/12
053030,0.0,0,0.019274864,(주)바이넥스,2012/12
053060,0.0,0,0.019811254,(주)세동,2012/12
053110,0.0,0,0.066919245,(주)소리바다,2017/12
053160,0.0,0,0.08825917,(주)프리엠스,2019/12
053280,0.0,0,0.027737496,예스이십사(주),2017/12
053290,1.0,1,0.94521165,(주)엔이능률,2018/12
053330,0.0,0,0.0005480045,(주)영진코퍼레이션,2012/12
053450,1.0,1,0.94441444,(주)세코닉스,2017/12
053590,0.0,0,0.03074653,(주)한국테크놀로지,2012/12
053620,1.0,1,0.96261686,(주)태양,2018/12
053660,0.0,0,0.1215037,현진소재(주),2012/12
053700,1.0,1,0.9091901,삼보모터스(주),2019/12
053810,0.0,0,0.029531876,(주)아이팩토리,2012/12
053870,0.0,0,0.013812176,(주)지티앤티,2012/12
053950,1.0,1,0.89828205,경남제약(주),2013/12
053980,1.0,1,0.8393416,오상자이엘(주),2016/12
054040,1.0,1,0.92507166,한국컴퓨터(주),2018/12
054090,1.0,1,0.9854997,(주)삼진엘앤디,2014/12
054210,0.0,0,0.06410793,(주)이랜텍,2017/12
054300,0.0,0,0.0026369747,(주)팬스타엔터프라이즈,2013/12
054340,0.0,0,0.03228545,(주)피앤텔,2012/12
054410,1.0,1,0.9366781,(주)케이피티유,2014/12
054450,0.0,0,0.094551854,(주)텔레칩스,2012/12
054540,0.0,0,0.013980004,삼영엠텍(주),2017/12
054620,0.0,0,0.053369258,(주)에이피에스,2017/12
054630,0.0,0,0.06162306,(주)에이디칩스,2012/12
054780,1.0,1,0.94847953,(주)키이스트,2013/12
054920,0.0,0,0.009410398,(주)한컴위드,2013/12
054940,1.0,1,0.96557236,(주)엑사이엔씨,2012/12
056080,0.0,0,0.013247133,(주)유진로봇,2012/12
056090,0.0,0,0.013209924,이노시스(주),2016/12
056340,0.0,0,0.048995323,(주)씨유전자,2012/12
056360,1.0,1,0.9430668,코위버(주),2018/12
056700,1.0,1,0.915799,신화인터텍(주),2014/12
056730,0.0,0,0.038945798,씨앤티85(주),2012/12
057030,0.0,0,0.052444726,(주)와이비엠넷,2015/12
057500,0.0,0,0.0095789,에스케이씨솔믹스(주),2012/12
057540,0.0,0,0.06968328,옴니시스템(주),2012/12
057680,1.0,1,0.92267126,(주)티사이언티픽,2013/12
057880,0.0,0,0.055613365,(주)피에이치씨,2012/12
058110,0.0,0,0.018542273,(주)멕아이씨에스,2016/12
058220,0.0,0,0.0021456033,(주)아리온테크놀로지,2016/12
058370,0.0,0,0.032236002,(주)비엔씨컴퍼니,2012/12
058430,0.0,0,0.10072298,포스코스틸리온(주),2012/12
058450,1.0,1,0.9302519,(주)엔터파트너즈,2012/12
058530,1.0,1,0.90050924,파나케이아(주),2012/12
058820,0.0,0,0.025348581,(주)CMG제약,2012/12
059090,0.0,0,0.013581607,(주)미코,2013/12
059100,0.0,0,0.021902438,(주)아이컴포넌트,2012/12
059210,1.0,1,0.84779596,(주)메타바이오메드,2014/12
060150,0.0,0,0.0673084,인선이엔티(주),2012/12
060230,1.0,1,0.90379524,소니드(주),2012/12
060240,0.0,0,0.037976384,(주)룽투코리아,2013/12
060260,1.0,1,0.84229434,(주)뉴보텍,2014/12
060280,0.0,0,0.012018483,큐렉소(주),2012/12
060300,1.0,1,0.8530645,(주)레드로버,2012/12
060370,1.0,1,0.94249535,엘에스마린솔루션(주),2018/12
060380,1.0,1,0.9686434,(주)동양에스텍,2012/12
060480,0.0,0,0.010909832,국일신동(주),2019/12
060540,0.0,0,0.030124066,(주)에스에이티,2012/12
060560,1.0,1,0.9286957,(주)홈센타홀딩스,2012/12
060570,0.0,0,0.0075842794,(주)드림어스컴퍼니,2012/12
060590,1.0,1,0.87787056,(주)씨티씨바이오,2014/12
060720,0.0,0,0.048983872,(주)케이에이치바텍,2016/12
060900,0.0,0,0.049293585,대한그린파워(주),2012/12
060910,0.0,0,0.011743045,(주)프리젠,2012/12
061040,1.0,1,0.9172091,(주)알에프텍,2014/12
061460,0.0,0,0.05106945,(주)한진피앤씨,2012/12
061970,0.0,0,0.023014024,엘비세미콘(주),2013/12
062860,1.0,1,0.7404869,(주)티엘아이,2013/12
063160,1.0,1,0.9125992,(주)종근당바이오,2014/12
063170,0.0,0,0.049956985,(주)서울옥션,2019/12
063440,0.0,0,0.026638068,(주)에스엠라이프디자인그룹,2012/12
064090,0.0,0,0.1034518,(주)웨스트라이즈,2012/12
064240,0.0,0,0.030959783,(주)홈캐스트,2012/12
064260,0.0,0,0.048798572,(주)다날,2012/12
064290,0.0,0,0.020757299,(주)인텍플러스,2013/12
064350,0.0,0,0.030625587,현대로템(주),2014/12
064480,1.0,1,0.9203502,(주)브리지텍,2017/12
064520,0.0,0,0.030254167,(주)테크엘,2017/12
064550,0.0,0,0.067453824,(주)바이오니아,2012/12
064800,0.0,0,0.084204085,(주)젬백스링크,2012/12
064820,0.0,0,0.0040707774,(주)케이프,2012/12
065060,0.0,0,0.0043396987,(주)지엔코,2015/12
065150,0.0,0,0.0166579,(주)대산에프앤비,2015/12
065160,0.0,0,0.010637776,(주)에프티이앤이,2012/12
065170,1.0,1,0.93592584,(주)비엘팜텍,2015/12
065180,0.0,0,0.032419506,(주)해피드림,2012/12
065270,0.0,0,0.030391682,(주)플렉스컴,2014/12
065420,1.0,1,0.95736915,(주)에스아이리소스,2012/12
065440,1.0,1,0.8928451,(주)이루온,2012/12
065450,1.0,1,0.95656615,(주)빅텍,2012/12
065500,0.0,0,0.029719338,(주)오리엔트정공,2012/12
065560,0.0,0,0.010313361,(주)녹원씨엔아이,2012/12
065570,0.0,0,0.081603914,삼영이엔씨(주),2019/12
065620,0.0,0,0.03812774,(주)제낙스,2012/12
065650,0.0,0,0.04185661,(주)메디프론디비티,2012/12
065660,0.0,0,0.057989627,(주)안트로젠,2018/12
065680,1.0,1,0.9923494,(주)우주일렉트로닉스,2018/12
065690,1.0,1,0.9698391,(주)파커스,2013/12
065770,0.0,0,0.069949105,(주)씨에스,2012/12
065940,0.0,0,0.044417717,(주)바이오빌,2012/12
065950,1.0,1,0.93614715,(주)웰크론,2014/12
066110,0.0,0,0.06636777,(주)한프,2012/12
066130,0.0,0,0.020843873,(주)하츠,2012/12
066270,0.0,0,0.011338882,에스케이커뮤니케이션즈(주),2012/12
066310,1.0,1,0.88471466,(주)큐에스아이,2018/12
066350,0.0,0,0.0034007195,(주)티에스엠텍,2013/12
066360,0.0,0,0.026863053,(주)체리부로,2018/12
066410,1.0,1,0.8987115,(주)버킷스튜디오,2012/12
066430,0.0,0,0.08427178,(주)와이오엠,2018/12
066590,1.0,1,0.9485721,우수AMS(주),2012/12
066700,1.0,1,0.904519,(주)테라젠이텍스,2012/12
066790,0.0,0,0.02564786,(주)씨씨에스충북방송,2012/12
066900,1.0,1,0.96886605,(주)디에이피,2019/12
066910,0.0,0,0.03520767,(주)손오공,2012/12
066970,0.0,0,0.041794043,(주)엘앤에프,2012/12
066980,0.0,0,0.002585167,한성크린텍(주),2012/12
067250,0.0,0,0.0402133,STX조선해양(주),2012/12
067290,0.0,0,0.02405109,제이더블유신약(주),2012/12
067310,0.0,0,0.0047521293,하나마이크론(주),2012/12
067570,1.0,1,0.9030245,엔브이에이치코리아(주),2018/12
067630,0.0,0,0.001039776,에이치엘비생명과학(주),2012/12
067770,0.0,0,0.07615379,(주)세진티에스,2012/12
067920,0.0,0,0.06691178,(주)이글루코퍼레이션,2013/12
067990,0.0,0,0.077383995,도이치모터스(주),2013/12
068050,0.0,0,0.022488352,(주)팬엔터테인먼트,2013/12
068150,0.0,0,0.017338026,(주)케이엔씨글로벌,2012/12
068760,0.0,0,0.0347297,(주)셀트리온제약,2015/12
068790,0.0,0,0.018771067,(주)디엠에스,2012/12
068940,0.0,0,0.06297677,(주)셀피글로벌,2014/12
069140,0.0,0,0.0348812,(주)누리플랜,2012/12
069330,0.0,0,0.0018185602,(주)유아이디,2015/12
069410,1.0,1,0.9606372,(주)엔텔스,2015/12
069460,0.0,0,0.07974813,(주)대호에이엘,2012/12
069540,1.0,1,0.93177074,(주)라이트론,2015/12
069640,0.0,0,0.0468588,한세엠케이(주),2019/12
069730,1.0,1,0.9672862,디에스알제강(주),2012/12
069920,0.0,0,0.078998744,(주)아이에스이커머스,2012/12
070300,1.0,1,0.93161243,엑스큐어(주),2012/12
070480,0.0,0,0.013578662,에버테크노(주),2012/12
070590,1.0,1,0.95680326,한솔인티큐브(주),2012/12
070960,0.0,0,0.012330048,HJ 매그놀리아 용평 호텔 앤 리조트,2019/12
071090,0.0,0,0.1210984,(주)하이스틸,2013/12
071200,1.0,1,0.81544286,(주)인피니트헬스케어,2012/12
071280,1.0,1,0.8859503,로체시스템즈(주),2012/12
071320,0.0,0,0.048984785,한국지역난방공사,2018/12
071460,1.0,1,0.93118966,(주)위니아,2018/12
071670,0.0,0,0.026901044,에이테크솔루션(주),2012/12
071850,0.0,0,0.016888482,(주)캐스텍코리아,2019/12
071930,0.0,0,0.056046776,에이스하이텍(주),2013/12
071950,1.0,1,0.96798587,(주)코아스,2013/12
071970,0.0,0,0.013425287,STX중공업(주),2013/12
072130,1.0,1,0.93963456,유엔젤(주),2012/12
072520,0.0,0,0.04751449,(주)제넨바이오,2013/12
072770,1.0,1,0.9310421,(주)율호,2015/12
072870,0.0,0,0.067617066,메가스터디(주),2016/12
073010,0.0,0,0.0031428942,(주)케이에스피,2013/12
073070,0.0,0,0.08055975,(주)에이팸,2018/12
073190,1.0,1,0.9322826,(주)듀오백,2012/12
073240,0.0,0,0.033317592,금호타이어(주),2017/12
073490,0.0,0,0.10784567,(주)이노와이어리스,2014/12
073540,0.0,0,0.03751418,(주)에프알텍,2015/12
073570,0.0,0,0.004503516,(주)리튬포어스,2012/12
073640,0.0,0,0.057881754,테라사이언스(주),2012/12
074000,0.0,0,0.037899006,엠텍비젼(주),2012/12
074130,0.0,0,0.04557633,(주)디아이디,2013/12
074150,1.0,1,0.92758423,(주)엠제이비,2012/12
074430,0.0,0,0.005913061,(주)아미노로직스,2012/12
074610,1.0,1,0.8559329,(주)이엔플러스,2012/12
075180,0.0,0,0.112701684,새론오토모티브(주),2019/12
075970,1.0,1,0.953214,(주)동국알앤에스,2015/12
076080,1.0,1,0.8685778,(주)웰크론한텍,2014/12
076610,0.0,0,0.037095442,해성옵틱스(주),2017/12
077280,0.0,0,0.0067197355,(주)한컴지엠디,2012/12
077970,0.0,0,0.0860808,STX엔진(주),2012/12
078130,0.0,0,0.07062836,국일제지(주),2012/12
078160,0.0,0,0.08095521,메디포스트(주),2012/12
078350,1.0,1,0.87713253,한양디지텍(주),2012/12
078520,1.0,1,0.89781547,(주)에이블씨엔씨,2018/12
078590,0.0,0,0.070753284,(주)휴림에이텍,2019/12
078600,0.0,0,0.06718008,대주전자재료(주),2013/12
078780,0.0,0,0.030725457,(주)아이디에스,2012/12
078860,0.0,0,0.009483325,(주)아이오케이컴퍼니,2017/12
078930,1.0,1,0.96308863,(주)지에스,2014/12
078940,0.0,0,0.016872117,퀀타피아(주),2012/12
079160,0.0,0,0.004744524,씨제이씨지브이(주),2019/12
079170,1.0,1,0.94213617,한창산업(주),2012/12
079190,1.0,1,0.9120052,(주)케스피온,2012/12
079550,1.0,1,0.98529196,엘아이지넥스원(주),2017/12
079650,0.0,0,0.050736405,(주)서산,2018/12
079660,0.0,0,0.050396588,(주)사조해표,2012/12
079810,0.0,0,0.084352314,(주)디이엔티,2013/12
079950,1.0,1,0.9089922,인베니아(주),2012/12
079970,0.0,0,0.022805165,(주)투비소프트,2017/12
079980,1.0,1,0.9825999,(주)휴비스,2019/12
080000,1.0,1,0.90206903,에스엔유프리시젼(주),2012/12
080160,0.0,0,0.10325322,(주)모두투어네트워크,2019/12
080220,0.0,0,0.06805118,(주)제주반도체,2012/12
080440,0.0,0,0.031894945,(주)에스제이케이,2012/12
080470,0.0,0,0.039215583,(주)성창오토텍,2018/12
080530,0.0,0,0.0062944163,(주)코디,2012/12
080580,0.0,0,0.08023112,(주)오킨스전자,2015/12
081220,0.0,0,0.047090743,세미텍(주),2012/12
081580,0.0,0,0.072787315,성우전자(주),2019/12
081660,1.0,1,0.8576341,(주)휠라홀딩스,2016/12
081970,0.0,0,0.059402674,(주)넥스지,2016/12
082210,0.0,0,0.005456091,(주)옵트론텍,2014/12
082270,0.0,0,0.044576574,(주)젬백스&카엘,2012/12
082390,0.0,0,0.004696865,(주)피엘에이,2012/12
082660,0.0,0,0.06860288,(주)코스나인,2016/12
082740,0.0,0,0.044446085,에이치에스디엔진(주),2013/12
082800,0.0,0,0.068869084,(주)비보존제약,2014/12
082850,1.0,1,0.9833839,우리바이오(주),2014/12
083310,1.0,1,0.9557247,(주)엘오티베큠,2019/12
083470,1.0,1,0.9801829,(주)이엠앤아이,2013/12
083640,1.0,1,0.89853126,(주)인콘,2016/12
083650,0.0,0,0.07103338,비에이치아이(주),2014/12
083660,0.0,0,0.01563848,(주)씨에스에이코스믹,2012/12
083790,0.0,0,0.0061737006,씨지인바이츠(주),2014/12
083930,1.0,1,0.95369893,(주)아바코,2012/12
084180,0.0,0,0.048185978,(주)수성샐바시온,2017/12
084650,0.0,0,0.04086999,(주)랩지노믹스,2017/12
084680,0.0,0,0.013283434,(주)이월드,2012/12
084730,1.0,1,0.96893185,팅크웨어(주),2013/12
084870,1.0,1,0.9921016,(주)티비에이치글로벌,2015/12
084990,1.0,1,0.84537184,(주)헬릭스미스,2012/12
085310,0.0,0,0.05547965,(주)엔케이,2012/12
085660,1.0,1,0.8912496,(주)차바이오텍,2017/12
085670,1.0,1,0.9857173,(주)뉴프렉스,2013/12
086040,0.0,0,0.0010551915,(주)바이오톡스텍,2012/12
086060,1.0,1,0.9281444,(주)진바이오텍,2013/12
086200,0.0,0,0.02887104,제이앤유글로벌,2013/12
086250,0.0,0,0.049207713,(주)화신테크,2014/12
086390,1.0,1,0.77720946,(주)유니테스트,2013/12
086520,1.0,1,0.8995553,(주)에코프로,2013/12
086670,1.0,1,0.841353,(주)비엠티,2016/12
086820,0.0,0,0.026939603,(주)바이오솔루션,2019/12
086890,0.0,0,0.017091628,(주)이수앱지스,2012/12
087010,0.0,0,0.018747851,(주)펩트론,2016/12
087220,0.0,0,0.011370753,(주)스틸플라워,2013/12
087260,1.0,1,0.9452202,모바일어플라이언스(주),2019/12
087600,0.0,0,0.004860106,(주)픽셀플러스,2016/12
087730,0.0,0,0.04779699,(주)이엠네트웍스,2016/12
088290,0.0,0,0.04199145,이원컴포텍(주),2012/12
088390,1.0,1,0.8870799,(주)이녹스,2017/12
088790,0.0,0,0.04960014,(주)진도,2019/12
088800,1.0,1,0.8541072,(주)에이스테크놀로지,2012/12
088910,1.0,1,0.9864738,(주)동우팜투테이블,2012/12
089010,0.0,0,0.018046692,(주)켐트로닉스,2014/12
089230,0.0,0,0.0135952085,더이앤엠(주),2012/12
089530,1.0,1,0.90275687,(주)에이티세미콘,2013/12
089590,0.0,0,0.017382765,(주)제주항공,2019/12
089790,1.0,1,0.92073363,(주)제이티,2013/12
089850,0.0,0,0.03328076,유비벨록스(주),2014/12
089890,0.0,0,0.011725766,(주)코세스,2013/12
090080,0.0,0,0.052043397,평화산업(주),2013/12
090120,1.0,1,0.9481085,잘만테크(주),2012/12
090150,0.0,0,0.0016981403,(주)아이윈,2017/12
090360,1.0,1,0.8718166,(주)로보스타,2012/12
090370,0.0,0,0.035106514,(주)메타랩스,2012/12
090410,1.0,1,0.81757534,(주)덕신하우징,2016/12
090470,1.0,1,0.87823504,(주)제이스텍,2013/12
090710,0.0,0,0.031028673,휴림로봇(주),2012/12
090730,1.0,1,0.94634205,(주)심팩메탈,2015/12
090740,1.0,1,0.9145352,(주)연이비앤티,2017/12
091090,0.0,0,0.01353169,세원이앤씨(주),2012/12
091120,1.0,1,0.9477274,(주)이엠텍,2019/12
091340,0.0,0,0.07083472,에스엔케이폴리텍(주),2012/12
091440,1.0,1,0.9633928,(주)텔레필드,2016/12
091580,0.0,0,0.058345065,상신이디피(주),2015/12
091810,0.0,0,0.07295295,(주)티웨이항공,2019/12
091970,0.0,0,0.06020587,나노캠텍(주),2015/12
092040,1.0,1,0.9229857,아미코젠(주),2019/12
092070,0.0,0,0.07773019,(주)디엔에프,2012/12
092200,0.0,0,0.011546775,(주)디아이씨,2019/12
092220,0.0,0,0.020064488,(주)케이이씨,2012/12
092300,0.0,0,0.018642003,현우산업(주),2012/12
092460,1.0,1,0.89335585,한라아이엠에스(주),2013/12
092600,0.0,0,0.04167509,(주)앤씨앤,2012/12
092870,1.0,1,0.93474674,(주)엑시콘,2019/12
093230,0.0,0,0.0034972662,(주)이아이디,2012/12
093370,0.0,0,0.038187563,(주)후성,2012/12
093640,1.0,1,0.86357033,(주)케이알엠,2015/12
094170,0.0,0,0.05318925,(주)동운아나텍,2017/12
094190,0.0,0,0.011660152,이엘케이(주),2012/12
094480,0.0,0,0.04171371,갤럭시아머니트리(주),2012/12
094860,0.0,0,0.0043038037,(주)네오리진,2013/12
094940,0.0,0,0.0960132,(주)푸른기술,2014/12
094970,1.0,1,0.95525956,제이엠티(주),2015/12
095190,1.0,1,0.95727307,이엠코리아(주),2012/12
095270,0.0,0,0.040587585,(주)웨이브일렉트로닉스,2012/12
095300,0.0,0,0.05126219,(주)엔에스브이,2013/12
095500,0.0,0,0.03371814,미래나노텍(주),2013/12
095570,0.0,0,0.034546196,AJ네트웍스(주),2018/12
095700,0.0,0,0.0042892485,(주)제넥신,2013/12
095720,1.0,1,0.918072,(주)웅진씽크빅,2019/12
095910,0.0,0,0.008630218,(주)에스에너지,2018/12
096040,0.0,0,0.018518113,이트론(주),2014/12
096350,0.0,0,0.025794467,(주)대창솔루션,2012/12
096610,0.0,0,0.041785315,(주)알에프세미,2017/12
096630,0.0,0,0.045896165,(주)에스코넥,2019/12
096690,0.0,0,0.017476922,(주)에이루트,2016/12
096760,0.0,0,0.06411524,제이더블유홀딩스(주),2012/12
096770,1.0,1,0.95633966,SK이노베이션(주),2014/12
096870,0.0,0,0.015658025,(주)엘디티,2013/12
097230,0.0,0,0.15451518,(주)HJ중공업,2012/12
097520,1.0,1,0.93870586,(주)엠씨넥스,2016/12
097780,0.0,0,0.15235294,에코볼트(주),2014/12
097800,0.0,0,0.07779006,(주)윈팩,2014/12
098120,0.0,0,0.086476915,(주)마이크로컨텍솔루션,2016/12
098660,0.0,0,0.015295721,(주)에스티오,2013/12
099220,0.0,0,0.034108255,에스디엔(주),2012/12
099410,0.0,0,0.020658685,(주)동방선기,2012/12
099440,0.0,0,0.08301589,(주)스맥,2018/12
099520,0.0,0,0.015681127,(주)아이티엑스에이아이,2014/12
099660,0.0,0,0.008276602,한솔신텍(주),2012/12
099830,0.0,0,0.01952048,(주)씨그널엔터테인먼트그룹,2013/12
100130,1.0,1,0.9781762,(주)동국에스엔씨,2018/12
100840,1.0,1,0.9921405,(주)SNT에너지,2018/12
101000,1.0,1,0.8456621,(주)상상인인더스트리,2012/12
101060,1.0,1,0.99508226,에스비에스미디어홀딩스(주),2017/12
101140,0.0,0,0.022609286,(주)인바이오젠,2012/12
101160,0.0,0,0.018062083,(주)월덱스,2012/12
101170,1.0,1,0.9780854,우림피티에스(주),2017/12
101390,1.0,1,0.9458294,(주)아이엠,2012/12
101400,0.0,0,0.10026629,엔시트론(주),2012/12
101490,0.0,0,0.019582082,(주)에스앤에스텍,2012/12
101670,1.0,1,0.88342386,(주)하이드로리튬,2014/12
101680,0.0,0,0.06908393,한국정밀기계(주),2012/12
101930,0.0,0,0.009923424,인화정공(주),2016/12
101990,0.0,0,0.026535882,(주)파브코,2012/12
102210,0.0,0,0.019337583,(주)에이치디,2017/12
102260,1.0,1,0.9594916,(주)동성케미컬,2017/12
102280,0.0,0,0.050903868,(주)쌍방울,2013/12
102940,0.0,0,0.03727929,코오롱생명과학(주),2017/12
103130,0.0,0,0.013878415,웅진에너지(주),2012/12
103230,0.0,0,0.04688467,(주)에스앤더블류,2012/12
103590,1.0,1,0.8102904,일진전기(주),2012/12
104040,0.0,0,0.01219592,(주)대성파인텍,2018/12
104110,1.0,0,0.11264889,(주)신성이엔지,2012/12
104120,1.0,0,0.027005617,(주)신성에프에이,2012/12
104200,0.0,0,0.04480215,(주)엔에이치엔벅스,2016/12
104480,0.0,0,0.026826585,(주)티케이케미칼,2012/12
104540,1.0,0,0.13576844,(주)코렌텍,2014/12
105330,0.0,0,0.021010727,(주)케이엔더블유,2012/12
105550,0.0,0,0.07054379,(주)트루윈,2015/12
105840,1.0,0,0.0780329,(주)우진,2013/12
106080,0.0,0,0.07431015,(주)하이소닉,2013/12
106190,0.0,0,0.033463012,(주)하이텍팜,2019/12
106240,1.0,0,0.0978457,(주)파인테크닉스,2013/12
106520,0.0,0,0.021249088,(주)노블엠앤비,2015/12
108230,1.0,0,0.31206024,(주)톱텍,2019/12
108860,0.0,0,0.015456404,(주)셀바스에이아이,2014/12
109070,0.0,0,0.027792381,(주)주성코퍼레이션,2012/12
109610,0.0,0,0.0133805,에스와이(주),2019/12
109740,1.0,0,0.17402437,(주)디에스케이,2012/12
109820,0.0,0,0.01671199,(주)진매트릭스,2012/12
109960,0.0,0,0.009684598,(주)에이프로젠헬스케어앤게임즈,2012/12
