거래소코드,회사명,회계년도,label,pred,proba1
092600,(주)앤씨앤,2012/12,0.0,0,0.012844289
092780,동양피스톤(주),2020/12,1.0,1,0.7640439
092870,(주)엑시콘,2019/12,1.0,1,0.94594157
093230,(주)이아이디,2012/12,0.0,0,0.007326412
093370,(주)후성,2012/12,0.0,0,0.014593039
093640,(주)케이알엠,2015/12,1.0,1,0.93595314
094170,(주)동운아나텍,2017/12,0.0,0,0.05866798
094190,이엘케이(주),2012/12,0.0,0,0.02948419
094480,갤럭시아머니트리(주),2012/12,0.0,0,0.03289445
094850,참좋은여행(주),2020/12,0.0,0,0.19501318
094860,(주)네오리진,2013/12,0.0,0,0.019282483
094940,(주)푸른기술,2014/12,0.0,0,0.09678762
094970,제이엠티(주),2015/12,1.0,1,0.9681801
095190,이엠코리아(주),2012/12,1.0,1,0.958641
095270,(주)웨이브일렉트로닉스,2012/12,0.0,0,0.074831255
095300,(주)엔에스브이,2013/12,0.0,0,0.072812244
095500,미래나노텍(주),2013/12,0.0,0,0.04969903
095570,AJ네트웍스(주),2018/12,0.0,0,0.008674046
095700,(주)제넥신,2013/12,0.0,0,0.0090573225
095720,(주)웅진씽크빅,2019/12,1.0,1,0.8844549
095910,(주)에스에너지,2018/12,0.0,0,0.064243875
096040,이트론(주),2014/12,0.0,0,0.008302102
096350,(주)대창솔루션,2012/12,0.0,0,0.022175075
096610,(주)알에프세미,2017/12,0.0,0,0.053049523
096630,(주)에스코넥,2019/12,0.0,0,0.026769878
096690,(주)에이루트,2016/12,0.0,0,0.038283348
096760,제이더블유홀딩스(주),2012/12,0.0,0,0.0419548
096770,SK이노베이션(주),2014/12,1.0,1,0.9752412
096870,(주)엘디티,2013/12,0.0,0,0.029567434
097230,(주)HJ중공업,2012/12,0.0,0,0.09313031
097520,(주)엠씨넥스,2016/12,1.0,1,0.9200548
097780,에코볼트(주),2014/12,0.0,0,0.0722516
097800,(주)윈팩,2014/12,0.0,0,0.11544603
098120,(주)마이크로컨텍솔루션,2016/12,0.0,0,0.10360214
098660,(주)에스티오,2013/12,0.0,0,0.038981386
099220,에스디엔(주),2012/12,0.0,0,0.043636374
099320,(주)쎄트렉아이,2021/12,0.0,1,0.55313355
099410,(주)동방선기,2012/12,0.0,0,0.06500625
099440,(주)스맥,2018/12,0.0,0,0.10280033
099520,(주)아이티엑스에이아이,2014/12,0.0,0,0.048297163
099660,한솔신텍(주),2012/12,0.0,0,0.018507022
099830,(주)씨그널엔터테인먼트그룹,2013/12,0.0,0,0.08474778
100130,(주)동국에스엔씨,2018/12,1.0,1,0.98539346
100220,(주)비상교육,2020/12,1.0,1,0.6188057
100660,서암기계공업(주),2020/12,1.0,1,0.67206275
100840,(주)SNT에너지,2018/12,1.0,1,0.9823032
101000,(주)상상인인더스트리,2012/12,1.0,1,0.8281087
101060,에스비에스미디어홀딩스(주),2017/12,1.0,1,0.99206537
101140,(주)인바이오젠,2012/12,0.0,0,0.04345718
101160,(주)월덱스,2012/12,0.0,0,0.03797581
101170,우림피티에스(주),2017/12,1.0,1,0.97978836
101330,(주)모베이스,2020/12,1.0,0,0.46858966
101390,(주)아이엠,2012/12,1.0,1,0.958457
101400,엔시트론(주),2012/12,0.0,0,0.14245257
101490,(주)에스앤에스텍,2012/12,0.0,0,0.038215432
101670,(주)하이드로리튬,2014/12,1.0,1,0.9138248
101680,한국정밀기계(주),2012/12,0.0,0,0.07056482
101930,인화정공(주),2016/12,0.0,0,0.04755824
101990,(주)파브코,2012/12,0.0,0,0.051016223
102210,(주)에이치디,2017/12,0.0,0,0.050534334
102260,(주)동성케미컬,2017/12,1.0,1,0.98514533
102280,(주)쌍방울,2013/12,0.0,0,0.0414151
102940,코오롱생명과학(주),2017/12,0.0,0,0.035740692
103130,웅진에너지(주),2012/12,0.0,0,0.020315647
103230,(주)에스앤더블류,2012/12,0.0,0,0.035790663
103590,일진전기(주),2012/12,1.0,1,0.97667694
104040,(주)대성파인텍,2018/12,0.0,0,0.05792254
104110,(주)신성이엔지,2012/12,1.0,1,0.943684
104120,(주)신성에프에이,2012/12,1.0,1,0.8963952
104200,(주)엔에이치엔벅스,2016/12,0.0,0,0.05095333
104480,(주)티케이케미칼,2012/12,0.0,0,0.051288888
104540,(주)코렌텍,2014/12,1.0,1,0.97402376
104620,(주)노랑풍선,2020/12,0.0,0,0.1251541
105330,(주)케이엔더블유,2012/12,0.0,0,0.105056465
105550,(주)트루윈,2015/12,0.0,0,0.15164502
105840,(주)우진,2013/12,1.0,1,0.96041596
106080,(주)하이소닉,2013/12,0.0,0,0.124865025
106190,(주)하이텍팜,2019/12,0.0,0,0.037419174
106240,(주)파인테크닉스,2013/12,1.0,1,0.9571582
106520,(주)노블엠앤비,2015/12,0.0,0,0.04424474
108230,(주)톱텍,2019/12,1.0,1,0.9018313
108490,(주)로보티즈,2020/12,0.0,1,0.93000615
108860,(주)셀바스에이아이,2014/12,0.0,0,0.04286188
109070,(주)주성코퍼레이션,2012/12,0.0,0,0.039930202
109610,에스와이(주),2019/12,0.0,0,0.021923568
109740,(주)디에스케이,2012/12,1.0,1,0.94066447
109820,(주)진매트릭스,2012/12,0.0,0,0.03185821
109960,(주)에이프로젠헬스케어앤게임즈,2012/12,0.0,0,0.026475653
110020,전진바이오팜(주),2019/12,0.0,0,0.0384759
110310,(주)모린스,2012/12,0.0,0,0.015440441
110500,(주)유니드코리아,2012/12,0.0,0,0.09164295
110570,(주)넥솔론,2012/12,0.0,0,0.00925975
110990,디아이티(주),2020/12,0.0,1,0.7225098
111110,호전실업(주),2020/12,1.0,1,0.8794712
111610,(주)승화프리텍,2012/12,0.0,0,0.0071101226
111820,(주)지유온,2014/12,1.0,1,0.9774006
111870,케이에이치전자(주),2019/12,0.0,0,0.022175066
112240,(주)에스에프씨,2015/12,1.0,1,0.95349014
112610,씨에스윈드(주),2016/12,1.0,1,0.9705712
113810,디젠스(주),2013/12,0.0,0,0.027437733
114090,그랜드코리아레저(주),2020/12,0.0,0,0.28681841
114190,(주)강원에너지,2016/12,0.0,0,0.24585338
114450,그린생명과학(주),2013/12,0.0,0,0.121932276
114570,지스마트글로벌(주),2012/12,0.0,0,0.1586467
114630,(주)폴라리스우노,2019/12,1.0,1,0.95608
114810,한솔아이원스(주),2015/12,0.0,0,0.00895768
115160,(주)휴맥스,2017/12,0.0,0,0.08914947
115440,(주)우리넷,2018/12,1.0,1,0.98272
115450,에이치엘비테라퓨틱스(주),2012/12,0.0,1,0.7723894
115480,(주)씨유메디칼시스템,2013/12,0.0,1,0.618741
115530,(주)씨엔플러스,2013/12,0.0,0,0.18697596
115570,(주)스타플렉스,2012/12,1.0,1,0.98162204
115610,(주)이미지스테크놀로지,2012/12,1.0,1,0.9271602
117670,(주)알파홀딩스,2016/12,0.0,0,0.17903581
117730,(주)티로보틱스,2019/12,1.0,1,0.93511313
117930,(주)한진해운,2012/12,0.0,0,0.07512094
118000,(주)에스메디,2012/12,0.0,0,0.3252016
118990,모트렉스(주),2018/12,0.0,0,0.24347189
119650,케이씨코트렐(주),2013/12,0.0,1,0.71764225
119830,아이텍(주),2019/12,1.0,1,0.96139735
121440,(주)골프존뉴딘홀딩스,2015/12,1.0,1,0.987723
121600,(주)나노신소재,2012/12,1.0,1,0.9861522
121800,(주)비덴트,2015/12,0.0,0,0.23112556
121850,(주)코이즈,2013/12,0.0,0,0.4812332
121890,(주)에스디시스템,2013/12,1.0,1,0.9800631
122350,(주)삼기,2018/12,0.0,0,0.060550883
122640,(주)예스티,2018/12,0.0,0,0.45638657
122690,(주)서진오토모티브,2017/12,0.0,1,0.50664365
122800,(주)썬테크놀로지스,2013/12,1.0,1,0.96683663
122870,(주)와이지엔터테인먼트,2019/12,1.0,1,0.96868557
123010,(주)아이윈플러스,2017/12,0.0,0,0.059993375
123040,(주)엠에스오토텍,2012/12,1.0,1,0.8693827
123100,(주)원익테라세미콘,2013/12,1.0,1,0.9824405
123260,(주)파인넥스,2012/12,0.0,0,0.0872532
123330,(주)제닉,2017/12,0.0,0,0.0035994109
123410,코리아에프티(주),2017/12,1.0,1,0.9568583
123690,한국화장품(주),2012/12,0.0,0,0.11080367
123750,(주)알톤스포츠,2015/12,0.0,0,0.1804235
123840,(주)한일진공,2014/12,1.0,1,0.9382864
123860,(주)아나패스,2018/12,0.0,0,0.47931063
126870,(주)뉴로스,2014/12,0.0,0,0.08704956
126880,제이엔케이히터(주),2013/12,0.0,0,0.22013563
127120,(주)디엔에이링크,2013/12,0.0,0,0.01564133
127160,(주)매직마이크로,2016/12,0.0,0,0.22892544
128540,에코캡(주),2019/12,0.0,0,0.2712443
128820,대성산업(주),2012/12,0.0,1,0.7185437
129260,인터지스(주),2019/12,1.0,1,0.9143212
129890,(주)앱코,2021/12,0.0,1,0.5379168
130740,(주)티피씨,2018/12,0.0,0,0.4861912
130960,씨제이이앤엠(주),2014/12,1.0,1,0.987778
131090,(주)시큐브,2014/12,1.0,1,0.94055945
131100,(주)티엔엔터테인먼트,2012/12,0.0,0,0.054299414
131220,(주)대한과학,2015/12,1.0,1,0.9155638
131290,(주)티에스이,2015/12,0.0,1,0.50374585
131370,알서포트(주),2015/12,0.0,0,0.113136634
131390,(주)원익피앤이,2014/12,1.0,1,0.9197926
131400,(주)이브이첨단소재,2014/12,0.0,1,0.6864259
131760,(주)파인텍,2016/12,1.0,1,0.9478298
133750,메가엠디(주),2017/12,1.0,1,0.99135125
133820,(주)화인베스틸,2019/12,0.0,0,0.102703504
134060,(주)이퓨쳐,2012/12,1.0,1,0.9080402
134580,(주)탑코미디어,2016/12,0.0,0,0.44207954
134780,(주)화진,2018/12,0.0,0,0.018222315
134790,(주)시디즈,2013/12,0.0,1,0.7494003
136480,(주)하림,2012/12,1.0,1,0.9651944
136510,(주)스마트솔루션즈,2012/12,1.0,1,0.90728074
137400,(주)피엔티,2015/12,1.0,1,0.9773268
137940,(주)넥스트아이,2017/12,1.0,1,0.97462577
137950,제이씨케미칼(주),2014/12,1.0,1,0.93398607
138070,(주)신진에스엠,2020/12,1.0,0,0.050297562
138080,(주)오이솔루션,2017/12,0.0,1,0.8538977
138360,(주)협진,2016/12,1.0,1,0.9610694
138490,코오롱플라스틱(주),2013/12,1.0,1,0.9177417
138610,(주)나이벡,2012/12,0.0,0,0.004133171
139050,(주)비에프랩스,2016/12,0.0,1,0.6140154
140410,(주)메지온,2013/12,0.0,1,0.7002615
140520,(주)대창스틸,2016/12,1.0,1,0.95881456
140670,알에스오토메이션(주),2019/12,0.0,1,0.7234949
141000,(주)비아트론,2014/12,1.0,1,0.9233165
141070,(주)맥스로텍,2013/12,1.0,1,0.92766935
141080,(주)레고켐바이오사이언스,2015/12,0.0,0,0.0488617
142280,(주)녹십자엠에스,2016/12,0.0,1,0.75538254
142760,(주)비엘,2017/12,0.0,0,0.0112095345
143160,(주)아이디스,2016/12,0.0,0,0.3572077
143210,핸즈코퍼레이션(주),2020/12,0.0,1,0.9032308
143540,(주)영우디에스피,2018/12,1.0,1,0.877924
144510,(주)지씨셀,2019/12,1.0,1,0.9803288
144620,코오롱머티리얼(주),2014/12,0.0,0,0.18372543
145210,(주)다이나믹디자인,2017/12,0.0,0,0.0874086
147760,(주)피엠티,2018/12,0.0,0,0.15222171
148140,비디아이(주),2019/12,0.0,0,0.042561118
148150,(주)세경하이테크,2020/12,1.0,1,0.91972625
149940,(주)모다,2014/12,0.0,0,0.032286834
149950,(주)아바텍,2021/12,0.0,1,0.94637805
149980,(주)하이로닉,2018/12,1.0,1,0.95701295
150840,(주)인트로메딕,2015/12,0.0,0,0.057644464
151910,에스비더블유생명과학(주),2015/12,0.0,0,0.071385846
153460,(주)네이블커뮤니케이션즈,2017/12,0.0,0,0.23360813
153490,우리이앤엘(주),2014/12,0.0,1,0.9149514
153710,(주)옵티팜,2019/12,0.0,1,0.67973435
154040,(주)다산솔루에타,2016/12,0.0,1,0.7485653
155650,와이엠씨(주),2019/12,1.0,1,0.914989
155960,(주)지디,2015/12,0.0,0,0.2437329
156100,(주)엘앤케이바이오메드,2017/12,0.0,0,0.06165862
158310,참존글로벌(주),2014/12,0.0,0,0.4587365
159580,(주)제로투세븐,2014/12,0.0,1,0.904812
159910,(주)스킨앤스킨,2013/12,0.0,0,0.026184432
160550,(주)넥스트엔터테인먼트월드,2017/12,0.0,0,0.020971509
160600,(주)이큐셀,2016/12,1.0,1,0.91034955
161570,(주)더 미동,2016/12,0.0,0,0.13790932
161580,(주)필옵틱스,2018/12,0.0,0,0.033269923
166480,코아스템켐온(주),2016/12,0.0,0,0.2847373
168330,(주)내츄럴엔도텍,2015/12,0.0,0,0.033203136
170030,(주)현대공업,2018/12,1.0,1,0.9951845
170790,(주)파이오링크,2015/12,1.0,1,0.9489645
170920,엘티씨(주),2016/12,1.0,1,0.971502
171010,램테크놀러지(주),2014/12,0.0,0,0.37637076
171090,(주)선익시스템,2021/12,1.0,1,0.8744443
173940,(주)에프엔씨엔터테인먼트,2016/12,1.0,1,0.97460824
174880,(주)장원테크,2019/12,0.0,0,0.15588549
174900,앱클론(주),2018/12,1.0,1,0.92222434
175140,(주)인포마크,2017/12,0.0,0,0.29905167
175250,아이큐어(주),2019/12,0.0,0,0.37649944
177350,(주)베셀,2019/12,0.0,0,0.054808892
177830,(주)파버나인,2015/12,1.0,1,0.8205388
178320,(주)서진시스템,2020/12,1.0,1,0.90066826
178780,(주)일월지엠엘,2016/12,0.0,1,0.5051314
179900,(주)유티아이,2021/12,0.0,1,0.9369196
180400,디엑스앤브이엑스(주),2016/12,0.0,1,0.5901866
180640,(주)한진칼,2019/12,0.0,0,0.17250028
181340,(주)이즈미디어,2019/12,0.0,0,0.21528298
182400,(주)엔케이맥스,2016/12,0.0,0,0.004645829
182690,마이크로로봇(주),2016/12,0.0,0,0.018954104
183490,(주)엔지켐생명과학,2019/12,0.0,0,0.15110677
184230,에스지에이솔루션즈(주),2018/12,0.0,1,0.8287504
185490,아이진(주),2018/12,0.0,0,0.008848885
187220,(주)디티앤씨,2019/12,0.0,0,0.0032964398
187270,(주)신화콘텍,2015/12,1.0,1,0.8752979
187420,(주)제노포커스,2018/12,0.0,0,0.040609792
187790,(주)나노,2016/12,0.0,0,0.2682034
189860,(주)서전기전,2015/12,1.0,1,0.9076317
190510,(주)나무가,2016/12,0.0,0,0.42454576
191410,(주)육일씨엔에쓰,2016/12,1.0,1,0.9530538
191420,테고사이언스(주),2021/12,1.0,0,0.092545725
192390,(주)윈하이텍,2019/12,0.0,0,0.08456818
192410,휴림네트웍스(주),2016/12,1.0,1,0.97288406
193250,(주)와이제이엠게임즈,2017/12,0.0,1,0.6215138
194480,데브시스터즈(주),2015/12,0.0,0,0.05140707
194510,(주)파티게임즈,2018/12,1.0,1,0.82642657
194610,(주)우성아이비,2016/12,0.0,0,0.499691
195440,(주)퓨전,2017/12,0.0,1,0.72753835
195500,(주)마니커에프앤지,2021/12,0.0,1,0.8937454
195990,(주)에이비프로바이오,2017/12,0.0,0,0.018312996
196170,(주)알테오젠,2016/12,0.0,0,0.03145292
196300,애니젠(주),2018/12,0.0,1,0.54523176
196450,(주)코아시아씨엠,2015/12,0.0,0,0.32986626
196490,(주)디에이테크놀로지,2019/12,0.0,0,0.19312017
196700,(주)웹스,2018/12,0.0,0,0.009154264
197140,(주)디지캡,2021/12,1.0,0,0.06655592
198440,(주)고려시멘트,2019/12,1.0,1,0.98278725
200230,(주)텔콘알에프제약,2015/12,0.0,1,0.5799926
200470,(주)에이팩트,2015/12,0.0,0,0.4774156
200710,(주)에이디테크놀로지,2016/12,0.0,1,0.9650602
200780,(주)비씨월드제약,2019/12,0.0,0,0.117800504
200880,(주)서연이화,2017/12,0.0,0,0.2041965
203690,(주)스피어파워,2017/12,0.0,0,0.05240736
204020,(주)그리티,2021/12,1.0,0,0.42892486
204270,(주)제이앤티씨,2021/12,0.0,0,0.23035784
204620,글로벌텍스프리(주),2020/12,0.0,0,0.018181676
204630,(주)스튜디오산타클로스엔터테인먼트,2016/12,0.0,1,0.6855166
204840,지엘팜텍(주),2017/12,0.0,0,0.07634074
204990,(주)코썬바이오,2017/12,0.0,0,0.08778086
205470,휴마시스(주),2018/12,0.0,0,0.029364938
206400,(주)베노티앤알,2021/12,0.0,0,0.16657118
206650,(주)유바이오로직스,2020/12,0.0,0,0.043949958
208140,(주)정다운,2020/12,1.0,1,0.5959224
208350,(주)지란지교시큐리티,2020/12,0.0,1,0.5579634
208370,(주)셀바스헬스케어,2017/12,0.0,0,0.0072850278
208710,(주)바이오로그디바이스,2020/12,0.0,0,0.11414994
208860,(주)엔지스테크널러지,2019/12,0.0,0,0.016895285
212560,(주)네오오토,2019/12,1.0,1,0.9723737
214260,(주)라파스,2020/12,0.0,0,0.42165637
214270,(주)에프에스엔,2020/12,1.0,0,0.48355323
214310,(주)에스엘에너지,2016/12,0.0,0,0.20850185
214330,(주)금호에이치티,2019/12,0.0,0,0.278223
214390,(주)경보제약,2021/12,0.0,0,0.032293726
214420,(주)토니모리,2017/12,0.0,0,0.13258807
214430,아이쓰리시스템(주),2019/12,1.0,1,0.9693703
214610,(주)미코바이오메드,2021/12,0.0,0,0.034014948
214680,(주)디알텍,2017/12,1.0,1,0.97711724
214870,뉴지랩파마(주),2016/12,0.0,1,0.9474557
215090,(주)휴센텍,2019/12,0.0,0,0.14856462
215100,(주)로보로보,2020/12,0.0,0,0.058534976
215360,우리산업(주),2021/12,0.0,0,0.0038171096
215380,(주)우정바이오,2018/12,1.0,1,0.95323735
215480,(주)토박스코리아,2018/12,1.0,1,0.98586154
215790,(주)이노인스트루먼트,2018/12,0.0,1,0.5772035
216080,(주)제테마,2020/12,0.0,0,0.30934033
217190,제너셈(주),2016/12,0.0,0,0.32955062
217270,(주)넵튠,2017/12,0.0,0,0.019665351
217480,(주)에스디생명공학,2019/12,0.0,0,0.37058237
217620,(주)디딤이앤에프,2020/12,0.0,0,0.28481555
217730,(주)강스템바이오텍,2016/12,0.0,0,0.0147771025
218410,알에프에이치아이씨(주),2020/12,1.0,1,0.9394541
219550,(주)디와이디,2019/12,0.0,0,0.25596517
219750,(주)지티지웰니스,2019/12,0.0,0,0.045173783
220100,(주)퓨쳐켐,2017/12,0.0,0,0.1728355
220180,(주)핸디소프트,2017/12,0.0,0,0.4707396
221610,자안바이오(주),2018/12,1.0,1,0.92194974
221840,하이즈항공(주),2016/12,1.0,1,0.91496027
222040,코스맥스엔비티(주),2019/12,0.0,0,0.018908473
222080,씨아이에스(주),2018/12,1.0,1,0.92131233
222110,(주)팬젠,2017/12,0.0,0,0.04689265
222420,(주)쎄노텍,2018/12,0.0,0,0.18725255
222800,(주)심텍,2019/12,1.0,1,0.92297125
222810,(주)세토피아,2017/12,0.0,0,0.05541957
223310,커머스마이너 (주),2016/12,0.0,1,0.98199373
224060,(주)더코디,2016/12,0.0,0,0.14869691
225430,케이엠제약(주),2019/12,1.0,1,0.9507374
225650,(주)쿠첸,2017/12,1.0,1,0.9685261
226340,(주)본느,2020/12,0.0,0,0.26119494
226350,(주)아이엠텍,2017/12,0.0,0,0.0021909655
226360,케이에이치건설(주),2020/12,0.0,0,0.01662674
226400,(주)오스테오닉,2019/12,0.0,0,0.080951095
226440,(주)한송네오텍,2020/12,0.0,0,0.008161775
226950,올릭스(주),2019/12,0.0,0,0.004972436
227100,(주)에이치앤비디자인,2019/12,0.0,1,0.843135
227610,(주)아우딘퓨쳐스,2019/12,0.0,0,0.15517044
228340,동양파일(주),2018/12,0.0,0,0.45460418
228760,(주)지노믹트리,2020/12,0.0,0,0.0073013087
229000,(주)젠큐릭스,2021/12,0.0,0,0.0027747378
230240,(주)에치에프알,2020/12,1.0,0,0.05325408
230980,비유테크놀러지,2017/12,0.0,0,0.33708104
232140,와이아이케이(주),2019/12,1.0,1,0.9217163
234100,(주)폴라리스세원,2021/12,1.0,1,0.89471835
234300,에스트래픽(주),2018/12,0.0,0,0.224683
234920,자이글(주),2018/12,0.0,0,0.20024677
237690,에스티팜(주),2018/12,0.0,0,0.14791368
237880,(주)클리오,2018/12,1.0,1,0.9832372
238120,(주)얼라인드제네틱스,2017/12,0.0,0,0.0592272
238200,(주)비피도,2020/12,0.0,1,0.963601
238490,(주)힘스,2018/12,1.0,1,0.9393335
241590,(주)화승엔터프라이즈,2021/12,1.0,0,0.21530955
241820,피씨엘(주),2018/12,0.0,0,0.005849101
241840,(주)에이스토리,2020/12,1.0,0,0.34047168
242040,나무기술(주),2018/12,1.0,1,0.94624
244460,올리패스(주),2020/12,0.0,0,0.0038992171
245620,이원다이애그노믹스(주),2019/12,0.0,0,0.15821466
246710,(주)티앤알바이오팹,2019/12,0.0,0,0.01285401
246720,(주)아스타,2018/12,0.0,0,0.07092973
246960,(주)이노테라피,2020/12,0.0,0,0.16763066
249420,일동제약(주),2019/12,1.0,1,0.9137898
250060,(주)모비스,2018/12,0.0,0,0.35336703
250930,(주)예선테크,2021/12,0.0,0,0.44400916
254120,(주)자비스,2020/12,0.0,0,0.023316458
255220,에스지이(주),2021/12,0.0,1,0.66433185
256840,(주)한국비엔씨,2021/12,0.0,0,0.27188388
256940,(주)케이피에스,2019/12,0.0,1,0.9235345
257370,(주)피엔티 엠에스,2020/12,0.0,0,0.22019456
258610,(주)케일럼,2019/12,0.0,0,0.010869529
258830,(주)세종메디칼,2020/12,0.0,0,0.24766062
259630,(주)엠플러스,2021/12,0.0,0,0.43988985
260930,(주)씨티케이,2021/12,0.0,0,0.26710904
261200,(주)덴티스,2021/12,1.0,0,0.10796427
262260,(주)에이프로,2021/12,0.0,1,0.6392573
263540,(주)어스앤에어로스페이스,2018/12,0.0,1,0.6328758
263800,(주)데이타솔루션,2018/12,1.0,1,0.9709155
263920,(주)휴엠앤씨,2018/12,0.0,1,0.92138076
265560,영화테크(주),2019/12,1.0,1,0.9304619
267250,HD현대(주),2020/12,1.0,0,0.39638415
267260,에이치디현대일렉트릭(주),2018/12,0.0,0,0.07829688
267320,(주)나인테크,2021/12,1.0,0,0.23868062
267790,(주)배럴,2020/12,0.0,1,0.68495965
268600,(주)셀리버리,2021/12,0.0,0,0.008121666
269620,(주)시스웍,2020/12,0.0,0,0.08084055
271980,제일약품(주),2019/12,1.0,1,0.9814238
272450,(주)진에어,2019/12,0.0,0,0.05196547
274090,켄코아에어로스페이스(주),2021/12,1.0,0,0.011634019
277880,(주)티에스아이,2021/12,1.0,0,0.026587017
279600,미디어젠(주),2021/12,0.0,0,0.26817757
286750,(주)나노브릭,2020/12,0.0,0,0.2695357
289010,(주)아이스크림에듀,2020/12,0.0,0,0.31943345
290520,(주)신도기연,2021/12,0.0,1,0.9240186
290660,(주)네오펙트,2019/12,0.0,0,0.028334731
290670,대보마그네틱(주),2020/12,1.0,1,0.6104667
290740,(주)액트로,2021/12,0.0,1,0.9161233
291650,(주)압타머사이언스,2021/12,0.0,0,0.039995305
294090,이오플로우(주),2021/12,0.0,0,0.00072720443
294140,(주)레몬,2021/12,0.0,0,0.0031957456
294630,(주)서남,2021/12,0.0,0,0.069688
297090,씨에스베어링(주),2021/12,0.0,0,0.04819899
298040,효성중공업(주),2020/12,1.0,0,0.042924177
298050,효성첨단소재(주),2020/12,1.0,1,0.50859946
298060,에스씨엠생명과학(주),2021/12,0.0,0,0.063592106
298690,에어부산(주),2019/12,0.0,0,0.012434883
299030,(주)하나기술,2021/12,1.0,0,0.17132069
299900,(주)위지윅스튜디오,2021/12,0.0,0,0.40434524
300120,라온피플(주),2020/12,0.0,0,0.06591783
301300,(주)바이브컴퍼니,2021/12,0.0,1,0.7566242
302430,(주)이노메트리,2020/12,1.0,1,0.99576217
304840,(주)피플바이오,2021/12,0.0,0,0.029968064
305090,(주)마이크로디지탈,2020/12,0.0,0,0.0018293242
306620,(주)네온테크,2021/12,0.0,0,0.10677232
307180,(주)아이엘사이언스,2020/12,1.0,0,0.10053776
308100,(주)까스텔바작,2021/12,0.0,1,0.55766356
311690,씨제이바이오사이언스(주),2020/12,0.0,0,0.0032709409
312610,에이에프더블류(주),2021/12,0.0,0,0.041659392
313760,(주)윌링스,2020/12,0.0,1,0.55175406
314130,(주)지놈앤컴퍼니,2021/12,0.0,0,0.0034200016
317120,(주)라닉스,2020/12,0.0,1,0.7953004
317240,(주)티에스트릴리온,2021/12,0.0,0,0.030181296
317530,(주)캐리소프트,2020/12,0.0,1,0.7928454
317690,(주)퀀타매트릭스,2021/12,0.0,0,0.0053289845
317770,(주)엑스페릭스,2020/12,1.0,0,0.15939099
317830,(주)에스피시스템스,2021/12,1.0,1,0.5181864
317850,대모엔지니어링(주),2020/12,1.0,0,0.03878099
317870,(주)엔바이오니아,2020/12,0.0,0,0.038920633
322180,(주)티라유텍,2020/12,0.0,1,0.50185186
322510,(주)제이엘케이,2020/12,0.0,0,0.03896239
323230,엠에프엠코리아(주),2021/12,0.0,1,0.8059111
327260,알에프머트리얼즈(주),2020/12,0.0,1,0.8587719
331920,(주)셀레믹스,2021/12,0.0,0,0.004795131
332570,(주)와이팜,2021/12,1.0,0,0.057549577
335810,프리시젼바이오(주),2021/12,0.0,0,0.03951397
336370,솔루스첨단소재(주),2021/12,0.0,0,0.15591335
348150,(주)고바이오랩,2021/12,0.0,0,0.021634052
354200,(주)엔젠바이오,2021/12,0.0,0,0.045062926
900040,차이나그레이트스타인터내셔널리미티드,2017/12,1.0,1,0.94501615
900070,글로벌에스엠테크리미티드,2018/12,1.0,1,0.92051953
900100,애머릿지코퍼레이션,2012/12,0.0,0,0.15575437
900110,이스트아시아홀딩스인베스트먼트리미티드,2020/12,1.0,0,0.016181193
900130,웨이포트유한공사,2012/12,0.0,1,0.70495564
900140,엘브이엠씨홀딩스(주),2018/12,0.0,0,0.20446886
900260,로스웰인터내셔널유한회사,2020/12,0.0,0,0.13342093
950130,(주)엑세스바이오인코퍼레이션,2015/12,0.0,0,0.3650397
950140,잉글우드랩(주),2017/12,0.0,0,0.14948848
950160,코오롱티슈진(주),2018/12,0.0,0,0.04082336
950200,(주)소마젠,2021/12,0.0,1,0.53027767
