날짜,year,sum,수익률
2014-01-24,2012,899657,-0.0038477210418853547
2014-01-27,2012,880033,-0.021812757528702598
2014-01-28,2012,883580,0.004030530673281518
2014-01-29,2012,891464,0.00892279137146601
2014-02-03,2012,882079,-0.010527626466127593
2014-02-04,2012,868281,-0.01564258983605782
2014-02-05,2012,868666,0.00044340484244154155
2014-02-06,2012,881799,0.015118584127846502
2014-02-07,2012,889392,0.008610805863921378
2014-02-10,2012,892628,0.003638440642596219
2014-02-11,2012,898727,0.00683263352706831
2014-02-12,2012,908711,0.011109046462385086
2014-02-13,2012,904215,-0.004947667630302743
2014-02-14,2012,911969,0.008575394126396851
2014-02-17,2012,911971,2.193057000887677e-06
2014-02-18,2012,923582,0.012731764496897391
2014-02-19,2012,929279,0.006168374870883175
2014-02-20,2012,930371,0.0011751045703174423
2014-02-21,2012,933946,0.00384255313203008
2014-02-24,2012,939186,0.005610602754334781
2014-02-25,2012,940152,0.0010285502552209724
2014-02-26,2012,938339,-0.0019284115760004328
2014-02-27,2012,936363,-0.002105848739101801
2014-02-28,2012,932641,-0.003974954157735855
2014-03-03,2012,932769,0.0001372446632734725
2014-03-04,2012,939287,0.006987796549842384
2014-03-05,2012,952180,0.013726369043753461
2014-03-06,2012,958226,0.006349639773992388
2014-03-07,2012,960832,0.002719608944027785
2014-03-10,2012,958760,-0.002156464397522151
2014-03-11,2012,969472,0.011172764821227421
2014-03-12,2012,955344,-0.014572880908370722
2014-03-13,2012,964267,0.009340091108543058
2014-03-14,2012,959880,-0.004549569776835627
2014-03-17,2012,949943,-0.010352335708630256
2014-03-18,2012,955041,0.0053666377877410465
2014-03-19,2012,961009,0.00624894638031237
2014-03-20,2012,958459,-0.002653461101821075
2014-03-21,2012,966846,0.008750504716424912
2014-03-24,2012,977243,0.010753522277591188
2014-03-25,2012,974920,-0.0023770955637441027
2014-03-26,2012,975876,0.0009805932794486605
2014-03-27,2012,975001,-0.0008966303095885308
2014-03-28,2012,984210,0.009445118517827256
2014-03-31,2012,979240,-0.005049735320714066
2014-04-01,2013,628530,0.0
2014-04-02,2013,636390,0.012505369672092037
2014-04-03,2013,639076,0.0042206822860195725
2014-04-04,2013,644585,0.008620257997483893
2014-04-07,2013,648571,0.006183823700520508
2014-04-08,2013,653456,0.007531943303046296
2014-04-09,2013,651299,-0.0033009108493915473
2014-04-10,2013,650602,-0.0010701690007201003
2014-04-11,2013,649749,-0.0013110934180958767
2014-04-14,2013,650183,0.0006679502392461512
2014-04-15,2013,646854,-0.005120096957318188
2014-04-16,2013,648746,0.00292492587198967
2014-04-17,2013,649947,0.001851263822821192
2014-04-18,2013,653493,0.0054558294753264125
2014-04-21,2013,648765,-0.007234966556642575
2014-04-22,2013,652915,0.006396769246183043
2014-04-23,2013,649347,-0.00546472358576533
2014-04-24,2013,640938,-0.01294993277862222
2014-04-25,2013,630196,-0.016759811401414804
2014-04-28,2013,628879,-0.002089826022380392
2014-04-29,2013,627690,-0.0018906657719529596
2014-04-30,2013,628055,0.0005814972358966219
2014-05-02,2013,631545,0.0055568381750006335
2014-05-07,2013,620446,-0.017574361288585916
2014-05-08,2013,617910,-0.004087382302408238
2014-05-09,2013,621148,0.005240245343173022
2014-05-12,2013,619880,-0.0020413814421039733
2014-05-13,2013,625235,0.008638768793960194
2014-05-14,2013,636707,0.018348301038809467
2014-05-15,2013,640944,0.006654552250878298
2014-05-16,2013,638343,-0.004058076836665925
2014-05-19,2013,629848,-0.013307892465336035
2014-05-20,2013,627871,-0.0031388525485513963
2014-05-21,2013,628562,0.0011005445386074175
2014-05-22,2013,633121,0.007253063341404742
2014-05-23,2013,634943,0.002877806927901627
2014-05-26,2013,634829,-0.00017954367557404538
2014-05-27,2013,630836,-0.006289882787333334
2014-05-28,2013,638707,0.012477093888110469
2014-05-29,2013,639671,0.0015092992561533958
2014-05-30,2013,636437,-0.005055723958097169
2014-06-02,2013,628807,-0.011988617883624042
2014-06-03,2013,634827,0.009573684771321034
2014-06-05,2013,639091,0.006716790558687569
2014-06-09,2013,634224,-0.007615503895376352
2014-06-10,2013,637281,0.004820063573753197
2014-06-11,2013,638360,0.0016931306597873785
2014-06-12,2013,638747,0.000606240992543361
2014-06-13,2013,644456,0.008937811058212342
2014-06-16,2013,649637,0.008039338604962865
2014-06-17,2013,646288,-0.005155186665784073
2014-06-18,2013,648672,0.003688757953110633
2014-06-19,2013,651079,0.0037106580829757707
2014-06-20,2013,647740,-0.005128409916461796
2014-06-23,2013,646334,-0.0021706240158088086
2014-06-24,2013,650609,0.006614227319002186
2014-06-25,2013,649541,-0.0016415389273741754
2014-06-26,2013,646793,-0.004230679818517991
2014-06-27,2013,648848,0.003177214348330848
2014-06-30,2013,649235,0.0005964416935861916
2014-07-01,2013,658684,0.014554052076674928
2014-07-02,2013,664617,0.009007354057484207
2014-07-03,2013,672405,0.011718027074239856
2014-07-04,2013,682987,0.015737539131921885
2014-07-07,2013,685265,0.0033353489890730614
2014-07-08,2013,683502,-0.002572727339058667
2014-07-09,2013,678959,-0.00664665209465376
2014-07-10,2013,683221,0.006277256800484299
2014-07-11,2013,686146,0.004281191591007927
2014-07-14,2013,692424,0.009149656195620137
2014-07-15,2013,688272,-0.005996325950573644
2014-07-16,2013,687391,-0.0012800172025013712
2014-07-17,2013,688061,0.0009746999887982888
2014-07-18,2013,678244,-0.014267630340914494
2014-07-21,2013,678361,0.00017250429049142646
2014-07-22,2013,686890,0.012572951570034352
2014-07-23,2013,684159,-0.003975891336312931
2014-07-24,2013,675287,-0.01296774580177995
2014-07-25,2013,673010,-0.003371899651555599
2014-07-28,2013,666291,-0.009983506931546371
2014-07-29,2013,663958,-0.0035014730800806415
2014-07-30,2013,664367,0.0006160028194555078
2014-07-31,2013,672908,0.012855846241610402
2014-08-01,2013,675254,0.0034863606912090006
2014-08-04,2013,679650,0.006510142849949885
2014-08-05,2013,677315,-0.003435591848745645
2014-08-06,2013,674904,-0.0035596435927153225
2014-08-07,2013,671374,-0.005230373504972574
2014-08-08,2013,660162,-0.01670008072996576
2014-08-11,2013,656872,-0.004983625231382627
2014-08-12,2013,657478,0.0009225541658040015
2014-08-13,2013,659296,0.0027651115322488984
2014-08-14,2013,662092,0.004240887249429726
2014-08-18,2013,668169,0.009178482748620986
2014-08-19,2013,676588,0.012600105661890959
2014-08-20,2013,678454,0.002757956097359182
2014-08-21,2013,674486,-0.005848591061442643
2014-08-22,2013,672838,-0.0024433420411987816
2014-08-25,2013,671893,-0.0014044985568592017
2014-08-26,2013,676562,0.006949023133147714
2014-08-27,2013,674166,-0.0035414344878961224
2014-08-28,2013,680543,0.0094590946443458
2014-08-29,2013,682134,0.0023378390491122225
2014-09-01,2013,679880,-0.0033043360981860337
2014-09-02,2013,679012,-0.0012766958875095602
2014-09-03,2013,678509,-0.0007407821953072657
2014-09-04,2013,678358,-0.0002225467900941469
2014-09-05,2013,680695,0.0034450835694426196
2014-09-11,2013,680948,0.00037167894578327143
2014-09-12,2013,676578,-0.006417523805048231
2014-09-15,2013,671353,-0.0077226868151195616
2014-09-16,2013,678594,0.0107856820480432
