날짜,year,sum,수익률
2014-05-23,2013,667323,0.002767922750611884
2014-05-26,2013,667831,0.00076125054883458
2014-05-27,2013,663583,-0.006360890704384836
2014-05-28,2013,672320,0.013166401188698273
2014-05-29,2013,672672,0.0005235602094240122
2014-05-30,2013,668873,-0.005647626183340471
2014-06-02,2013,661159,-0.011532832092190914
2014-06-03,2013,668073,0.01045739375853616
2014-06-05,2013,671789,0.005562266399031346
2014-06-09,2013,666397,-0.00802632969578243
2014-06-10,2013,669283,0.004330751789098697
2014-06-11,2013,670556,0.0019020354618299873
2014-06-12,2013,670983,0.0006367849963313521
2014-06-13,2013,676428,0.008114959693464652
2014-06-16,2013,681594,0.007637176462239825
2014-06-17,2013,678128,-0.0050851386602581705
2014-06-18,2013,680568,0.003598140763985569
2014-06-19,2013,683267,0.003965805033442571
2014-06-20,2013,679874,-0.004965847904260023
2014-06-23,2013,677992,-0.002768159982585061
2014-06-24,2013,682035,0.005963197205866688
2014-06-25,2013,680841,-0.0017506432954320639
2014-06-26,2013,678355,-0.0036513664717606753
2014-06-27,2013,680931,0.0037974217039751235
2014-06-30,2013,681229,0.0004376361187843347
2014-07-01,2013,690588,0.013738405147167843
2014-07-02,2013,696617,0.008730241475380485
2014-07-03,2013,704726,0.011640542794677744
2014-07-04,2013,715831,0.015757897395583642
2014-07-07,2013,718179,0.0032801038233885027
2014-07-08,2013,716131,-0.0028516567596658104
2014-07-09,2013,712052,-0.005695885250045052
2014-07-10,2013,716855,0.006745293883031023
2014-07-11,2013,720559,0.005167014249743751
2014-07-14,2013,728051,0.010397483065231361
2014-07-15,2013,723530,-0.006209729812884035
2014-07-16,2013,722750,-0.0010780479040261026
2014-07-17,2013,723673,0.0012770667589070417
2014-07-18,2013,713991,-0.013378970888785369
2014-07-21,2013,714565,0.0008039317022203729
2014-07-22,2013,722020,0.010432920727995398
2014-07-23,2013,719151,-0.003973574139220504
2014-07-24,2013,710227,-0.012409076814187792
2014-07-25,2013,707673,-0.003596033380876773
2014-07-28,2013,700945,-0.009507215903390431
2014-07-29,2013,698372,-0.00367075876138645
2014-07-30,2013,697719,-0.0009350317595779867
2014-07-31,2013,705733,0.01148599937797301
2014-08-01,2013,708146,0.0034191400997261034
2014-08-04,2013,712801,0.006573503204141629
2014-08-05,2013,710943,-0.0026066181164168256
2014-08-06,2013,708263,-0.003769641166732063
2014-08-07,2013,704400,-0.005454188627670775
2014-08-08,2013,693149,-0.015972458830210146
2014-08-11,2013,689415,-0.005387009142334476
2014-08-12,2013,690170,0.0010951313795029005
2014-08-13,2013,692179,0.002910877030296799
2014-08-14,2013,695187,0.004345696705621016
2014-08-18,2013,701026,0.008399178925958095
2014-08-19,2013,709086,0.011497433761372688
2014-08-20,2013,710581,0.00210834792958825
2014-08-21,2013,706689,-0.005477208087466434
2014-08-22,2013,704926,-0.0024947324777943036
2014-08-25,2013,703901,-0.0014540533332576544
2014-08-26,2013,708560,0.0066188285000305935
2014-08-27,2013,706473,-0.002945410409845306
2014-08-28,2013,712791,0.008943016930583303
2014-08-29,2013,714734,0.0027259042271858824
2014-09-01,2013,712074,-0.0037216642834956293
2014-09-02,2013,711091,-0.0013804745012456765
2014-09-03,2013,710211,-0.0012375349990366713
2014-09-04,2013,710809,0.0008420032919793652
2014-09-05,2013,713790,0.004193812965227028
2014-09-11,2013,714081,0.0004076829319548114
2014-09-12,2013,709344,-0.006633701218769272
